visit_id,user_id,dow,interaction,purchase
v009947,u022899,Tuesday,0,0
v009948,u019073,Saturday,0,0
v009949,u006046,Wednesday,0,0
v009950,u046371,Saturday,0,0
v009951,u007951,Sunday,0,0
v009952,u047088,Sunday,0,0
v009953,u029935,Tuesday,0,0
v009954,u011227,Tuesday,0,0
v009955,u048518,Sunday,1,35
v009956,u040928,Friday,0,0
v009957,u037901,Friday,1,0
v009958,u049544,Sunday,0,0
v009959,u045807,Thursday,0,0
v009960,u006627,Friday,0,0
v009961,u014986,Friday,1,35
v009962,u005203,Tuesday,0,0
v009963,u010042,Tuesday,1,35
v009964,u011998,Thursday,0,0
v009965,u020370,Thursday,0,0
v009966,u011825,Thursday,0,0
v009967,u037241,Wednesday,0,0
v009968,u023610,Monday,0,0
v009969,u041763,Monday,0,0
v009970,u019519,Saturday,1,35
v009971,u004627,Monday,0,0
v009972,u041836,Tuesday,0,0
v009973,u009132,Monday,1,35
v009974,u026395,Monday,0,0
v009975,u046343,Wednesday,0,0
v009976,u046577,Wednesday,0,0
v009977,u016197,Sunday,0,0
v009978,u035432,Tuesday,1,0
v009979,u014946,Tuesday,0,0
v009980,u044020,Tuesday,0,0
v009981,u003760,Tuesday,0,0
v009982,u032067,Monday,0,0
v009983,u002966,Tuesday,0,0
v009984,u045995,Friday,0,0
v009985,u031434,Monday,0,0
v009986,u011398,Sunday,0,0
v009987,u018665,Saturday,0,0
v009988,u000088,Sunday,0,0
v009989,u041627,Wednesday,0,0
v009990,u026446,Sunday,0,0
v009991,u005865,Tuesday,0,0
v009992,u031206,Saturday,0,0
v009993,u039265,Wednesday,0,0
v009994,u006903,Friday,0,0
v009995,u012796,Thursday,1,150
v009996,u015030,Sunday,0,0
v009997,u047836,Saturday,0,0
v009998,u016590,Tuesday,0,0
v009999,u043749,Monday,0,0
v010000,u008596,Sunday,0,0
v010001,u025986,Wednesday,1,0
v010002,u018677,Friday,0,0
v010003,u040784,Saturday,0,0
v010004,u040131,Friday,0,0
v010005,u048126,Sunday,0,0
v010006,u005159,Saturday,0,0
v010007,u039255,Sunday,1,0
v010008,u040218,Wednesday,0,0
v010009,u035500,Friday,0,0
v010010,u036701,Tuesday,1,35
v010011,u004287,Monday,0,0
v010012,u028175,Thursday,0,0
v010013,u037554,Friday,0,0
v010014,u026648,Saturday,0,0
v010015,u034611,Wednesday,0,0
v010016,u009427,Saturday,1,75
v010017,u042977,Thursday,0,0
v010018,u022288,Sunday,0,0
v010019,u005454,Tuesday,0,0
v010020,u042155,Sunday,0,0
v010021,u034732,Monday,0,0
v010022,u006088,Sunday,0,0
v010023,u020727,Thursday,0,0
v010024,u000802,Monday,1,75
v010025,u046867,Tuesday,1,35
v010026,u013679,Saturday,1,0
v010027,u013251,Monday,1,35
v010028,u012793,Tuesday,0,0
v010029,u003591,Wednesday,0,0
v010030,u009175,Sunday,1,75
v010031,u004096,Monday,0,0
v010032,u048605,Tuesday,0,0
v010033,u008675,Monday,0,0
v010034,u045470,Sunday,0,0
v010035,u021210,Friday,0,0
v010036,u010067,Thursday,1,35
v010037,u042829,Tuesday,0,0
v010038,u040394,Tuesday,1,0
v010039,u040094,Saturday,0,0
v010040,u001082,Monday,0,0
v010041,u013995,Friday,1,35
v010042,u023820,Friday,0,0
v010043,u027482,Friday,0,0
v010044,u039340,Friday,1,35
v010045,u032555,Monday,0,0
v010046,u046856,Tuesday,1,35
v010047,u012598,Monday,0,0
v010048,u015943,Saturday,0,0
v010049,u023758,Sunday,0,0
v010050,u008703,Saturday,0,0
v010051,u040568,Friday,0,0
v010052,u012248,Saturday,0,0
v010053,u004738,Sunday,0,0
v010054,u016134,Saturday,1,35
v010055,u033338,Friday,1,35
v010056,u034651,Monday,0,0
v010057,u017014,Sunday,0,0
v010058,u010730,Monday,0,0
v010059,u005814,Monday,0,0
v010060,u011988,Sunday,0,0
v010061,u019851,Thursday,0,0
v010062,u020549,Monday,1,150
v010063,u040107,Saturday,0,0
v010064,u013952,Thursday,0,0
v010065,u017794,Sunday,1,0
v010066,u032114,Tuesday,1,35
v010067,u000157,Thursday,0,0
v010068,u030727,Sunday,0,0
v010069,u045782,Sunday,0,0
v010070,u033154,Monday,0,0
v010071,u007224,Saturday,0,0
v010072,u005340,Saturday,0,0
v010073,u039525,Saturday,0,0
v010074,u039311,Sunday,0,0
v010075,u035579,Wednesday,0,0
v010076,u044973,Sunday,0,0
v010077,u010463,Thursday,0,0
v010078,u027781,Thursday,0,0
v010079,u026908,Monday,0,0
v010080,u029030,Saturday,0,0
v010081,u009145,Tuesday,0,0
v010082,u025218,Thursday,0,0
v010083,u045518,Saturday,1,35
v010084,u003879,Wednesday,0,0
v010085,u006568,Tuesday,1,0
v010086,u013963,Monday,0,0
v010087,u028591,Saturday,0,0
v010088,u024407,Thursday,0,0
v010089,u007524,Friday,0,0
v010090,u045240,Wednesday,0,0
v010091,u004032,Wednesday,0,0
v010092,u011387,Thursday,0,0
v010093,u024892,Thursday,0,0
v010094,u041051,Monday,1,35
v010095,u042937,Friday,1,35
v010096,u019311,Sunday,1,35
v010097,u015654,Saturday,0,0
v010098,u027250,Thursday,1,35
v010099,u012833,Thursday,0,0
v010100,u026563,Tuesday,0,0
v010101,u045641,Friday,0,0
v010102,u001635,Wednesday,0,0
v010103,u047341,Saturday,0,0
v010104,u001385,Thursday,0,0
v010105,u017930,Friday,1,0
v010106,u001318,Friday,1,0
v010107,u005334,Thursday,1,0
v010108,u038371,Wednesday,0,0
v010109,u028115,Sunday,1,35
v010110,u002296,Tuesday,0,0
v010111,u026441,Sunday,0,0
v010112,u038825,Saturday,0,0
v010113,u015624,Friday,0,0
v010114,u004385,Thursday,0,0
v010115,u012611,Monday,0,0
v010116,u034209,Tuesday,1,0
v010117,u011675,Thursday,0,0
v010118,u045054,Saturday,0,0
v010119,u038404,Sunday,1,0
v010120,u049885,Saturday,0,0
v010121,u003886,Tuesday,0,0
v010122,u036590,Thursday,1,35
v010123,u049525,Sunday,0,0
v010124,u049703,Sunday,0,0
v010125,u014983,Sunday,0,0
v010126,u032459,Saturday,0,0
v010127,u005275,Monday,0,0
v010128,u002411,Sunday,0,0
v010129,u000572,Saturday,0,0
v010130,u029849,Sunday,0,0
v010131,u046416,Sunday,1,75
v010132,u048935,Sunday,0,0
v010133,u029463,Sunday,0,0
v010134,u038745,Sunday,0,0
v010135,u001869,Saturday,1,0
v010136,u003923,Sunday,0,0
v010137,u038978,Friday,0,0
v010138,u001935,Monday,0,0
v010139,u017146,Tuesday,0,0
v010140,u033531,Thursday,0,0
v010141,u035963,Tuesday,0,0
v010142,u035906,Saturday,0,0
v010143,u020213,Saturday,1,35
v010144,u039189,Thursday,0,0
v010145,u037193,Monday,0,0
v010146,u046881,Sunday,1,0
v010147,u016793,Thursday,0,0
v010148,u028848,Wednesday,0,0
v010149,u009012,Monday,1,75
v010150,u033620,Sunday,0,0
v010151,u045571,Friday,0,0
v010152,u045238,Wednesday,1,35
v010153,u008583,Sunday,0,0
v010154,u017343,Wednesday,1,0
v010155,u038194,Sunday,0,0
v010156,u039639,Wednesday,0,0
v010157,u041729,Monday,0,0
v010158,u036058,Monday,0,0
v010159,u008345,Sunday,1,0
v010160,u007636,Thursday,0,0
v010161,u039923,Sunday,0,0
v010162,u034510,Wednesday,0,0
v010163,u042688,Tuesday,0,0
v010164,u047228,Sunday,0,0
v010165,u017849,Thursday,0,0
v010166,u030918,Tuesday,0,0
v010167,u041845,Friday,0,0
v010168,u047213,Tuesday,0,0
v010169,u048358,Saturday,0,0
v010170,u002675,Sunday,0,0
v010171,u019770,Friday,0,0
v010172,u046527,Monday,0,0
v010173,u028693,Thursday,0,0
v010174,u046832,Sunday,0,0
v010175,u045725,Tuesday,0,0
v010176,u021269,Sunday,1,35
v010177,u027357,Sunday,0,0
v010178,u005538,Wednesday,0,0
v010179,u048053,Thursday,1,35
v010180,u019237,Monday,0,0
v010181,u017276,Saturday,1,0
v010182,u004603,Wednesday,0,0
v010183,u017449,Saturday,0,0
v010184,u012813,Tuesday,0,0
v010185,u002521,Saturday,0,0
v010186,u048765,Thursday,0,0
v010187,u023328,Thursday,0,0
v010188,u013411,Sunday,0,0
v010189,u022041,Friday,1,0
v010190,u031425,Saturday,0,0
v010191,u041096,Friday,0,0
v010192,u020817,Friday,0,0
v010193,u048107,Monday,0,0
v010194,u014337,Tuesday,0,0
v010195,u007643,Sunday,0,0
v010196,u043073,Tuesday,1,0
v010197,u000886,Saturday,1,0
v010198,u039424,Friday,0,0
v010199,u019746,Tuesday,1,35
v010200,u003618,Monday,0,0
v010201,u016925,Sunday,1,75
v010202,u010378,Saturday,0,0
v010203,u006235,Tuesday,0,0
v010204,u027356,Monday,0,0
v010205,u007241,Tuesday,1,35
v010206,u022540,Thursday,0,0
v010207,u021459,Saturday,0,0
v010208,u036830,Sunday,0,0
v010209,u018631,Thursday,1,75
v010210,u038232,Wednesday,0,0
v010211,u031241,Sunday,0,0
v010212,u026443,Saturday,0,0
v010213,u042835,Friday,0,0
v010214,u018356,Tuesday,0,0
v010215,u018491,Tuesday,0,0
v010216,u034364,Thursday,0,0
v010217,u029087,Sunday,1,75
v010218,u021144,Sunday,0,0
v010219,u003475,Monday,0,0
v010220,u034330,Saturday,0,0
v010221,u045297,Friday,1,150
v010222,u005718,Sunday,0,0
v010223,u002220,Saturday,1,0
v010224,u013321,Saturday,0,0
v010225,u031417,Tuesday,1,35
v010226,u032821,Thursday,0,0
v010227,u020371,Sunday,0,0
v010228,u013606,Thursday,1,75
v010229,u020887,Sunday,0,0
v010230,u010424,Friday,1,75
v010231,u039123,Saturday,0,0
v010232,u011090,Tuesday,1,75
v010233,u047321,Sunday,0,0
v010234,u034158,Friday,0,0
v010235,u019581,Monday,0,0
v010236,u036003,Sunday,1,0
v010237,u044098,Friday,0,0
v010238,u025012,Monday,1,150
v010239,u011006,Sunday,1,35
v010240,u001691,Tuesday,0,0
v010241,u022502,Saturday,1,35
v010242,u030212,Sunday,0,0
v010243,u030921,Tuesday,0,0
v010244,u017593,Sunday,0,0
v010245,u030749,Saturday,0,0
v010246,u043798,Tuesday,1,0
v010247,u031152,Friday,0,0
v010248,u036987,Thursday,0,0
v010249,u038880,Saturday,0,0
v010250,u039020,Friday,0,0
v010251,u005851,Tuesday,1,35
v010252,u035496,Friday,0,0
v010253,u010413,Thursday,0,0
v010254,u002337,Saturday,0,0
v010255,u031215,Tuesday,0,0
v010256,u039786,Tuesday,0,0
v010257,u028021,Thursday,0,0
v010258,u029847,Monday,0,0
v010259,u008607,Sunday,1,35
v010260,u011506,Friday,0,0
v010261,u023006,Saturday,0,0
v010262,u013463,Wednesday,0,0
v010263,u016137,Tuesday,0,0
v010264,u008695,Thursday,0,0
v010265,u045016,Thursday,0,0
v010266,u025754,Saturday,0,0
v010267,u018780,Wednesday,0,0
v010268,u025299,Wednesday,0,0
v010269,u008590,Saturday,0,0
v010270,u019014,Tuesday,0,0
v010271,u024096,Saturday,0,0
v010272,u022567,Wednesday,0,0
v010273,u039076,Tuesday,1,35
v010274,u020375,Tuesday,0,0
v010275,u008902,Tuesday,0,0
v010276,u037794,Thursday,0,0
v010277,u040295,Wednesday,0,0
v010278,u018633,Sunday,0,0
v010279,u039145,Sunday,0,0
v010280,u016419,Tuesday,1,35
v010281,u014301,Sunday,0,0
v010282,u049282,Friday,0,0
v010283,u044739,Thursday,0,0
v010284,u015805,Wednesday,0,0
v010285,u020078,Saturday,0,0
v010286,u027509,Saturday,0,0
v010287,u032915,Monday,0,0
v010288,u004948,Sunday,0,0
v010289,u018412,Tuesday,0,0
v010290,u013642,Monday,0,0
v010291,u036243,Thursday,1,0
v010292,u005081,Saturday,0,0
v010293,u025866,Thursday,0,0
v010294,u032053,Tuesday,1,0
v010295,u028491,Wednesday,0,0
v010296,u015964,Friday,0,0
v010297,u028640,Friday,0,0
v010298,u029750,Wednesday,0,0
v010299,u037386,Thursday,0,0
v010300,u016731,Sunday,0,0
v010301,u048089,Monday,0,0
v010302,u015515,Saturday,0,0
v010303,u016879,Sunday,0,0
v010304,u014448,Sunday,0,0
v010305,u037323,Monday,1,0
v010306,u013837,Monday,0,0
v010307,u002624,Thursday,0,0
v010308,u013898,Monday,0,0
v010309,u039250,Wednesday,0,0
v010310,u010293,Friday,0,0
v010311,u036756,Sunday,0,0
v010312,u024361,Saturday,0,0
v010313,u040649,Sunday,0,0
v010314,u031507,Thursday,0,0
v010315,u019232,Friday,0,0
v010316,u026359,Wednesday,0,0
v010317,u009608,Thursday,0,0
v010318,u030547,Wednesday,0,0
v010319,u012586,Monday,0,0
v010320,u023794,Tuesday,0,0
v010321,u006540,Wednesday,0,0
v010322,u003100,Tuesday,0,0
v010323,u000377,Sunday,0,0
v010324,u001813,Saturday,1,35
v010325,u024604,Tuesday,0,0
v010326,u047156,Thursday,1,0
v010327,u017167,Saturday,1,0
v010328,u044720,Sunday,1,75
v010329,u030372,Wednesday,0,0
v010330,u034035,Sunday,1,0
v010331,u046778,Tuesday,0,0
v010332,u040123,Wednesday,0,0
v010333,u005830,Sunday,1,150
v010334,u044354,Monday,1,0
v010335,u019171,Monday,1,35
v010336,u036615,Saturday,0,0
v010337,u006418,Sunday,0,0
v010338,u047209,Thursday,1,0
v010339,u045443,Wednesday,1,0
v010340,u004908,Thursday,0,0
v010341,u043635,Friday,0,0
v010342,u041756,Monday,0,0
v010343,u003086,Thursday,1,75
v010344,u005703,Tuesday,0,0
v010345,u028237,Thursday,0,0
v010346,u046161,Wednesday,1,0
v010347,u049998,Thursday,0,0
v010348,u027463,Sunday,0,0
v010349,u037831,Tuesday,0,0
v010350,u036224,Saturday,0,0
v010351,u033343,Monday,0,0
v010352,u033615,Friday,0,0
v010353,u037380,Monday,0,0
v010354,u019784,Wednesday,0,0
v010355,u037858,Wednesday,0,0
v010356,u019651,Thursday,1,35
v010357,u018993,Saturday,0,0
v010358,u039349,Sunday,0,0
v010359,u017487,Tuesday,0,0
v010360,u042266,Sunday,0,0
v010361,u045564,Saturday,0,0
v010362,u046892,Thursday,0,0
v010363,u014253,Sunday,0,0
v010364,u010105,Thursday,0,0
v010365,u049851,Sunday,0,0
v010366,u048418,Monday,0,0
v010367,u016011,Tuesday,1,35
v010368,u045904,Tuesday,0,0
v010369,u020591,Sunday,1,35
v010370,u028186,Friday,0,0
v010371,u007102,Friday,0,0
v010372,u011513,Sunday,0,0
v010373,u028938,Thursday,0,0
v010374,u044326,Wednesday,1,35
v010375,u009901,Monday,0,0
v010376,u001387,Wednesday,0,0
v010377,u013737,Friday,0,0
v010378,u013117,Monday,0,0
v010379,u049479,Wednesday,0,0
v010380,u006952,Tuesday,0,0
v010381,u007212,Saturday,0,0
v010382,u020400,Wednesday,0,0
v010383,u048558,Thursday,0,0
v010384,u033092,Saturday,0,0
v010385,u037655,Saturday,1,75
v010386,u001721,Thursday,0,0
v010387,u035033,Wednesday,1,35
v010388,u031145,Thursday,1,35
v010389,u028183,Monday,1,0
v010390,u031973,Wednesday,0,0
v010391,u036934,Friday,0,0
v010392,u021331,Monday,0,0
v010393,u020902,Tuesday,0,0
v010394,u024707,Tuesday,0,0
v010395,u046566,Thursday,1,0
v010396,u036601,Thursday,0,0
v010397,u033839,Friday,0,0
v010398,u024363,Thursday,0,0
v010399,u041462,Tuesday,1,75
v010400,u009691,Thursday,0,0
v010401,u019756,Thursday,1,0
v010402,u014101,Wednesday,0,0
v010403,u002175,Thursday,0,0
v010404,u021546,Monday,1,75
v010405,u024088,Wednesday,0,0
v010406,u042731,Friday,0,0
v010407,u028238,Sunday,0,0
v010408,u027054,Tuesday,1,0
v010409,u044365,Tuesday,1,0
v010410,u036872,Friday,0,0
v010411,u032156,Friday,0,0
v010412,u024918,Thursday,0,0
v010413,u041924,Wednesday,0,0
v010414,u040107,Thursday,0,0
v010415,u036806,Monday,0,0
v010416,u005912,Wednesday,0,0
v010417,u008581,Friday,0,0
v010418,u007336,Wednesday,0,0
v010419,u020405,Tuesday,1,75
v010420,u040956,Wednesday,0,0
v010421,u017968,Monday,0,0
v010422,u022118,Thursday,0,0
v010423,u022711,Thursday,1,35
v010424,u002623,Tuesday,0,0
v010425,u041609,Friday,0,0
v010426,u049164,Friday,1,35
v010427,u036974,Thursday,0,0
v010428,u047602,Thursday,0,0
v010429,u028977,Tuesday,0,0
v010430,u010421,Saturday,0,0
v010431,u046627,Wednesday,0,0
v010432,u048524,Friday,1,75
v010433,u027387,Friday,0,0
v010434,u020448,Monday,1,0
v010435,u025408,Wednesday,1,75
v010436,u022067,Saturday,1,0
v010437,u035178,Friday,1,0
v010438,u020830,Saturday,0,0
v010439,u033332,Tuesday,0,0
v010440,u038888,Friday,1,75
v010441,u025687,Monday,0,0
v010442,u006657,Saturday,0,0
v010443,u036389,Sunday,0,0
v010444,u015114,Wednesday,0,0
v010445,u030425,Wednesday,0,0
v010446,u038167,Thursday,0,0
v010447,u026994,Friday,0,0
v010448,u009401,Monday,0,0
v010449,u004711,Wednesday,1,0
v010450,u010141,Tuesday,0,0
v010451,u020014,Saturday,1,150
v010452,u023025,Tuesday,0,0
v010453,u013876,Thursday,0,0
v010454,u003517,Thursday,0,0
v010455,u029510,Tuesday,0,0
v010456,u014414,Sunday,0,0
v010457,u039340,Wednesday,0,0
v010458,u006861,Wednesday,0,0
v010459,u015406,Sunday,0,0
v010460,u014206,Friday,0,0
v010461,u035459,Monday,0,0
v010462,u006938,Sunday,0,0
v010463,u006674,Thursday,1,35
v010464,u004428,Monday,0,0
v010465,u006406,Friday,1,0
v010466,u020167,Tuesday,0,0
v010467,u044385,Wednesday,0,0
v010468,u002679,Friday,0,0
v010469,u037031,Sunday,0,0
v010470,u028119,Sunday,1,0
v010471,u019238,Saturday,1,35
v010472,u011361,Wednesday,0,0
v010473,u010803,Tuesday,0,0
v010474,u020448,Sunday,0,0
v010475,u006753,Sunday,0,0
v010476,u000871,Wednesday,0,0
v010477,u006058,Saturday,0,0
v010478,u006332,Friday,0,0
v010479,u025337,Monday,0,0
v010480,u001847,Friday,0,0
v010481,u024170,Thursday,0,0
v010482,u042160,Saturday,0,0
v010483,u035375,Friday,0,0
v010484,u003663,Saturday,1,35
v010485,u011487,Sunday,0,0
v010486,u027062,Tuesday,1,0
v010487,u048458,Saturday,0,0
v010488,u021687,Thursday,1,0
v010489,u038209,Sunday,1,35
v010490,u018064,Tuesday,0,0
v010491,u009886,Tuesday,0,0
v010492,u007710,Friday,0,0
v010493,u031902,Wednesday,1,0
v010494,u020352,Saturday,0,0
v010495,u033024,Monday,0,0
v010496,u008683,Sunday,0,0
v010497,u042834,Tuesday,0,0
v010498,u007498,Thursday,0,0
v010499,u030147,Saturday,0,0
v010500,u006022,Tuesday,1,35
v010501,u036134,Sunday,1,35
v010502,u032864,Wednesday,0,0
v010503,u032306,Sunday,0,0
v010504,u026920,Thursday,0,0
v010505,u022318,Sunday,0,0
v010506,u016756,Wednesday,0,0
v010507,u027481,Thursday,1,75
v010508,u039977,Tuesday,0,0
v010509,u017899,Tuesday,0,0
v010510,u029066,Thursday,0,0
v010511,u020024,Saturday,0,0
v010512,u006496,Thursday,0,0
v010513,u047102,Tuesday,0,0
v010514,u017689,Monday,1,0
v010515,u018135,Friday,1,75
v010516,u001276,Saturday,1,35
v010517,u009409,Sunday,0,0
v010518,u025290,Wednesday,0,0
v010519,u037623,Friday,0,0
v010520,u034730,Wednesday,0,0
v010521,u039905,Tuesday,0,0
v010522,u013875,Monday,0,0
v010523,u034998,Saturday,0,0
v010524,u019373,Saturday,0,0
v010525,u010836,Monday,0,0
v010526,u008018,Monday,0,0
v010527,u018497,Tuesday,1,35
v010528,u019858,Monday,0,0
v010529,u008995,Saturday,1,75
v010530,u049272,Tuesday,0,0
v010531,u039472,Sunday,1,75
v010532,u046679,Friday,0,0
v010533,u027000,Thursday,0,0
v010534,u026468,Wednesday,0,0
v010535,u037642,Sunday,1,150
v010536,u022167,Tuesday,1,0
v010537,u008949,Saturday,0,0
v010538,u039708,Saturday,0,0
v010539,u025568,Monday,0,0
v010540,u041604,Saturday,0,0
v010541,u011757,Wednesday,0,0
v010542,u033104,Thursday,0,0
v010543,u026492,Sunday,1,75
v010544,u037025,Sunday,1,35
v010545,u034976,Friday,0,0
v010546,u048098,Sunday,0,0
v010547,u012782,Monday,1,75
v010548,u017415,Tuesday,1,35
v010549,u043333,Friday,0,0
v010550,u007591,Saturday,1,0
v010551,u045503,Thursday,0,0
v010552,u035436,Saturday,1,35
v010553,u011198,Saturday,1,0
v010554,u044154,Wednesday,0,0
v010555,u003773,Tuesday,1,0
v010556,u049083,Wednesday,0,0
v010557,u034183,Monday,1,0
v010558,u038781,Monday,1,35
v010559,u047692,Thursday,0,0
v010560,u005731,Tuesday,0,0
v010561,u030524,Friday,0,0
v010562,u008549,Thursday,0,0
v010563,u047054,Thursday,0,0
v010564,u012876,Wednesday,0,0
v010565,u031217,Wednesday,1,35
v010566,u016319,Friday,0,0
v010567,u040813,Monday,0,0
v010568,u013437,Thursday,0,0
v010569,u006393,Monday,0,0
v010570,u002401,Sunday,0,0
v010571,u045970,Wednesday,1,0
v010572,u009857,Saturday,0,0
v010573,u006817,Monday,0,0
v010574,u043911,Monday,0,0
v010575,u010087,Tuesday,0,0
v010576,u012914,Saturday,0,0
v010577,u033438,Thursday,1,35
v010578,u041589,Tuesday,0,0
v010579,u043102,Saturday,0,0
v010580,u034403,Sunday,1,0
v010581,u045513,Friday,0,0
v010582,u031000,Sunday,1,35
v010583,u004030,Saturday,1,0
v010584,u030161,Saturday,0,0
v010585,u009805,Monday,1,0
v010586,u040518,Saturday,0,0
v010587,u013502,Sunday,1,150
v010588,u037492,Saturday,1,35
v010589,u026585,Monday,0,0
v010590,u018117,Tuesday,0,0
v010591,u039986,Sunday,1,35
v010592,u048375,Sunday,0,0
v010593,u008187,Thursday,0,0
v010594,u029571,Wednesday,0,0
v010595,u018963,Sunday,0,0
v010596,u048142,Wednesday,1,0
v010597,u012540,Thursday,1,75
v010598,u014940,Wednesday,0,0
v010599,u035359,Wednesday,1,35
v010600,u026326,Saturday,0,0
v010601,u020761,Thursday,0,0
v010602,u039974,Thursday,0,0
v010603,u018077,Friday,0,0
v010604,u002430,Monday,0,0
v010605,u041359,Tuesday,0,0
v010606,u019358,Tuesday,0,0
v010607,u042421,Tuesday,1,0
v010608,u004869,Wednesday,0,0
v010609,u024114,Monday,0,0
v010610,u035964,Friday,0,0
v010611,u032872,Monday,1,75
v010612,u042569,Thursday,0,0
v010613,u047224,Thursday,0,0
v010614,u001227,Saturday,0,0
v010615,u040984,Monday,0,0
v010616,u035933,Tuesday,0,0
v010617,u032388,Tuesday,0,0
v010618,u049402,Tuesday,1,150
v010619,u022695,Wednesday,0,0
v010620,u021116,Monday,0,0
v010621,u024298,Sunday,0,0
v010622,u039432,Thursday,1,0
v010623,u014114,Saturday,0,0
v010624,u026823,Tuesday,0,0
v010625,u025034,Monday,0,0
v010626,u004859,Friday,0,0
v010627,u042908,Tuesday,0,0
v010628,u037762,Friday,0,0
v010629,u001930,Sunday,0,0
v010630,u024497,Wednesday,1,0
v010631,u011189,Saturday,0,0
v010632,u004909,Thursday,1,0
v010633,u048938,Sunday,0,0
v010634,u000029,Saturday,0,0
v010635,u009863,Monday,0,0
v010636,u003270,Thursday,1,35
v010637,u004880,Wednesday,0,0
v010638,u003012,Saturday,1,0
v010639,u014481,Saturday,1,0
v010640,u010938,Thursday,1,0
v010641,u015800,Saturday,0,0
v010642,u022678,Monday,1,35
v010643,u031012,Thursday,0,0
v010644,u046012,Saturday,1,35
v010645,u041232,Wednesday,0,0
v010646,u017977,Tuesday,0,0
v010647,u041458,Wednesday,0,0
v010648,u033962,Wednesday,1,35
v010649,u007393,Friday,0,0
v010650,u021721,Saturday,1,35
v010651,u008037,Tuesday,0,0
v010652,u042269,Monday,1,75
v010653,u043414,Tuesday,0,0
v010654,u048966,Friday,1,75
v010655,u034137,Tuesday,1,75
v010656,u034667,Wednesday,0,0
v010657,u011805,Tuesday,0,0
v010658,u040795,Sunday,0,0
v010659,u001177,Thursday,1,35
v010660,u048929,Wednesday,0,0
v010661,u020042,Wednesday,0,0
v010662,u045810,Sunday,0,0
v010663,u022003,Tuesday,0,0
v010664,u032638,Wednesday,0,0
v010665,u048311,Thursday,1,35
v010666,u005134,Sunday,1,0
v010667,u026818,Saturday,1,75
v010668,u006019,Wednesday,1,0
v010669,u002105,Thursday,1,0
v010670,u021879,Saturday,0,0
v010671,u014236,Sunday,0,0
v010672,u033362,Monday,1,0
v010673,u020285,Thursday,0,0
v010674,u012376,Wednesday,0,0
v010675,u025174,Friday,0,0
v010676,u009148,Saturday,0,0
v010677,u000542,Tuesday,0,0
v010678,u027378,Monday,0,0
v010679,u043890,Sunday,1,75
v010680,u020301,Tuesday,0,0
v010681,u000176,Sunday,0,0
v010682,u018882,Monday,0,0
v010683,u011488,Sunday,0,0
v010684,u022469,Sunday,1,150
v010685,u002884,Saturday,1,35
v010686,u041965,Saturday,0,0
v010687,u043260,Thursday,0,0
v010688,u039593,Wednesday,0,0
v010689,u034953,Sunday,0,0
v010690,u046713,Sunday,0,0
v010691,u033055,Sunday,0,0
v010692,u043917,Friday,0,0
v010693,u039266,Saturday,0,0
v010694,u032000,Sunday,0,0
v010695,u033225,Tuesday,1,75
v010696,u024712,Monday,1,150
v010697,u036949,Sunday,0,0
v010698,u034578,Tuesday,0,0
v010699,u002840,Friday,0,0
v010700,u035624,Sunday,1,75
v010701,u012450,Thursday,0,0
v010702,u023201,Sunday,0,0
v010703,u012271,Wednesday,1,75
v010704,u048446,Tuesday,1,0
v010705,u012111,Saturday,0,0
v010706,u031874,Wednesday,0,0
v010707,u045428,Thursday,1,35
v010708,u026331,Tuesday,0,0
v010709,u010941,Sunday,0,0
v010710,u030552,Tuesday,0,0
v010711,u020984,Sunday,1,0
v010712,u000902,Saturday,1,75
v010713,u005514,Thursday,0,0
v010714,u002844,Sunday,0,0
v010715,u024153,Saturday,1,35
v010716,u025223,Thursday,0,0
v010717,u030509,Monday,1,0
v010718,u028742,Sunday,1,35
v010719,u008037,Wednesday,1,0
v010720,u028412,Monday,0,0
v010721,u038202,Thursday,0,0
v010722,u043678,Wednesday,0,0
v010723,u043281,Sunday,0,0
v010724,u005160,Wednesday,1,0
v010725,u009719,Sunday,0,0
v010726,u034345,Monday,1,35
v010727,u016633,Friday,0,0
v010728,u049171,Sunday,0,0
v010729,u022610,Wednesday,1,35
v010730,u024795,Thursday,0,0
v010731,u012797,Monday,0,0
v010732,u023969,Friday,0,0
v010733,u025120,Thursday,0,0
v010734,u003889,Sunday,1,0
v010735,u044447,Friday,0,0
v010736,u023645,Thursday,0,0
v010737,u000817,Thursday,0,0
v010738,u009718,Thursday,0,0
v010739,u014161,Friday,0,0
v010740,u045540,Thursday,0,0
v010741,u016654,Friday,1,35
v010742,u021181,Friday,0,0
v010743,u028112,Tuesday,0,0
v010744,u024402,Wednesday,0,0
v010745,u028730,Wednesday,0,0
v010746,u037971,Tuesday,0,0
v010747,u014076,Friday,1,35
v010748,u006581,Friday,0,0
v010749,u011680,Saturday,1,0
v010750,u036777,Saturday,0,0
v010751,u046522,Sunday,0,0
v010752,u003616,Sunday,0,0
v010753,u013765,Saturday,0,0
v010754,u048528,Tuesday,0,0
v010755,u041285,Saturday,0,0
v010756,u029045,Wednesday,1,0
v010757,u028554,Wednesday,0,0
v010758,u004915,Tuesday,0,0
v010759,u000289,Wednesday,0,0
v010760,u018266,Wednesday,0,0
v010761,u042760,Monday,0,0
v010762,u006986,Monday,0,0
v010763,u030003,Wednesday,1,75
v010764,u010634,Monday,1,0
v010765,u029773,Thursday,0,0
v010766,u043752,Thursday,0,0
