visit_id,user_id,dow,interaction,purchase
v007733,u032490,Wednesday,0,0
v007734,u034134,Tuesday,0,0
v007735,u006113,Friday,0,0
v007736,u008248,Tuesday,0,0
v007737,u035187,Tuesday,0,0
v007738,u014024,Friday,1,0
v007739,u044612,Sunday,0,0
v007740,u023979,Thursday,0,0
v007741,u031284,Monday,0,0
v007742,u007786,Saturday,0,0
v007743,u001005,Wednesday,0,0
v007744,u034823,Sunday,1,0
v007745,u025987,Sunday,0,0
v007746,u007156,Sunday,0,0
v007747,u042620,Wednesday,0,0
v007748,u042423,Sunday,0,0
v007749,u018708,Sunday,0,0
v007750,u010337,Sunday,0,0
v007751,u025407,Saturday,0,0
v007752,u001962,Tuesday,0,0
v007753,u023632,Saturday,1,35
v007754,u019130,Saturday,0,0
v007755,u030647,Tuesday,0,0
v007756,u026557,Saturday,1,35
v007757,u007251,Sunday,0,0
v007758,u033348,Friday,1,75
v007759,u044503,Thursday,0,0
v007760,u042547,Friday,0,0
v007761,u028010,Monday,0,0
v007762,u035690,Saturday,1,35
v007763,u012014,Sunday,0,0
v007764,u003834,Saturday,1,0
v007765,u045051,Tuesday,0,0
v007766,u035053,Saturday,1,0
v007767,u036454,Tuesday,0,0
v007768,u009006,Sunday,1,75
v007769,u020013,Sunday,0,0
v007770,u029219,Tuesday,0,0
v007771,u026543,Tuesday,0,0
v007772,u047824,Tuesday,0,0
v007773,u048246,Friday,0,0
v007774,u019921,Tuesday,1,35
v007775,u001246,Sunday,0,0
v007776,u036546,Tuesday,0,0
v007777,u037185,Monday,0,0
v007778,u016478,Tuesday,0,0
v007779,u020284,Thursday,0,0
v007780,u019987,Wednesday,0,0
v007781,u046683,Sunday,1,35
v007782,u046275,Monday,0,0
v007783,u037465,Sunday,1,150
v007784,u031376,Friday,0,0
v007785,u043151,Monday,0,0
v007786,u036745,Friday,1,0
v007787,u031226,Saturday,0,0
v007788,u007210,Saturday,0,0
v007789,u040028,Sunday,0,0
v007790,u044877,Thursday,0,0
v007791,u048594,Friday,0,0
v007792,u025946,Saturday,0,0
v007793,u007996,Saturday,0,0
v007794,u006613,Monday,0,0
v007795,u020268,Wednesday,0,0
v007796,u046367,Sunday,0,0
v007797,u008816,Tuesday,0,0
v007798,u047200,Sunday,0,0
v007799,u012225,Monday,0,0
v007800,u001038,Tuesday,0,0
v007801,u015135,Wednesday,1,0
v007802,u037367,Tuesday,0,0
v007803,u025945,Wednesday,0,0
v007804,u025858,Sunday,0,0
v007805,u033473,Monday,0,0
v007806,u023414,Wednesday,0,0
v007807,u021397,Monday,1,35
v007808,u012385,Monday,0,0
v007809,u020188,Wednesday,0,0
v007810,u031840,Tuesday,0,0
v007811,u037768,Monday,0,0
v007812,u001676,Wednesday,0,0
v007813,u031468,Thursday,1,35
v007814,u000871,Saturday,0,0
v007815,u008017,Thursday,0,0
v007816,u023133,Friday,0,0
v007817,u046189,Saturday,0,0
v007818,u022369,Sunday,0,0
v007819,u046926,Monday,1,0
v007820,u044202,Tuesday,0,0
v007821,u013633,Saturday,0,0
v007822,u027849,Sunday,0,0
v007823,u000607,Saturday,0,0
v007824,u019771,Tuesday,0,0
v007825,u019724,Wednesday,0,0
v007826,u049767,Saturday,0,0
v007827,u008166,Wednesday,0,0
v007828,u045728,Thursday,0,0
v007829,u045056,Sunday,0,0
v007830,u014212,Saturday,0,0
v007831,u039394,Saturday,0,0
v007832,u011026,Saturday,0,0
v007833,u041732,Saturday,0,0
v007834,u035431,Sunday,0,0
v007835,u040013,Sunday,0,0
v007836,u004021,Thursday,0,0
v007837,u000027,Tuesday,0,0
v007838,u032042,Sunday,0,0
v007839,u012320,Sunday,0,0
v007840,u046136,Friday,0,0
v007841,u022433,Sunday,0,0
v007842,u016210,Wednesday,0,0
v007843,u004368,Sunday,0,0
v007844,u010663,Wednesday,0,0
v007845,u046291,Wednesday,0,0
v007846,u020123,Tuesday,0,0
v007847,u009121,Wednesday,0,0
v007848,u005374,Friday,0,0
v007849,u041744,Tuesday,1,0
v007850,u027960,Wednesday,0,0
v007851,u019849,Saturday,0,0
v007852,u033553,Wednesday,0,0
v007853,u025977,Friday,0,0
v007854,u021425,Sunday,1,75
v007855,u038951,Sunday,0,0
v007856,u034910,Sunday,0,0
v007857,u044909,Monday,0,0
v007858,u001517,Saturday,0,0
v007859,u029888,Tuesday,0,0
v007860,u031980,Wednesday,0,0
v007861,u044851,Tuesday,0,0
v007862,u016029,Sunday,0,0
v007863,u020833,Sunday,1,75
v007864,u007935,Saturday,0,0
v007865,u035023,Tuesday,0,0
v007866,u020288,Sunday,0,0
v007867,u029142,Thursday,0,0
v007868,u047645,Thursday,1,75
v007869,u021762,Sunday,1,0
v007870,u015118,Saturday,0,0
v007871,u004264,Sunday,0,0
v007872,u013553,Sunday,0,0
v007873,u032206,Wednesday,0,0
v007874,u025930,Saturday,0,0
v007875,u044397,Monday,0,0
v007876,u049894,Tuesday,0,0
v007877,u007138,Saturday,1,35
v007878,u024921,Sunday,0,0
v007879,u049024,Tuesday,0,0
v007880,u040266,Sunday,1,75
v007881,u004088,Wednesday,0,0
v007882,u026966,Friday,0,0
v007883,u007823,Tuesday,0,0
v007884,u029360,Tuesday,0,0
v007885,u022741,Monday,0,0
v007886,u027963,Tuesday,1,0
v007887,u019298,Friday,0,0
v007888,u048796,Tuesday,0,0
v007889,u038643,Wednesday,0,0
v007890,u007861,Wednesday,0,0
v007891,u021274,Thursday,0,0
v007892,u006464,Monday,0,0
v007893,u036535,Tuesday,1,35
v007894,u005404,Monday,0,0
v007895,u021122,Monday,0,0
v007896,u003284,Tuesday,0,0
v007897,u023501,Thursday,0,0
v007898,u039391,Monday,0,0
v007899,u043884,Wednesday,0,0
v007900,u012280,Tuesday,0,0
v007901,u001766,Friday,0,0
v007902,u047872,Wednesday,0,0
v007903,u014459,Thursday,0,0
v007904,u048489,Monday,1,75
v007905,u009033,Saturday,0,0
v007906,u021764,Monday,1,150
v007907,u026680,Saturday,0,0
v007908,u021122,Sunday,0,0
v007909,u049943,Tuesday,0,0
v007910,u022262,Saturday,0,0
v007911,u024136,Tuesday,0,0
v007912,u048373,Friday,0,0
v007913,u008045,Wednesday,0,0
v007914,u015133,Saturday,0,0
v007915,u026738,Monday,1,35
v007916,u045940,Tuesday,1,150
v007917,u041017,Thursday,0,0
v007918,u032684,Tuesday,1,35
v007919,u039044,Monday,0,0
v007920,u010063,Tuesday,1,35
v007921,u048340,Tuesday,0,0
v007922,u013535,Wednesday,0,0
v007923,u039545,Tuesday,0,0
v007924,u037935,Sunday,0,0
v007925,u008247,Monday,0,0
v007926,u012643,Monday,0,0
v007927,u006278,Sunday,0,0
v007928,u037671,Saturday,0,0
v007929,u046723,Monday,0,0
v007930,u032061,Saturday,0,0
v007931,u035441,Friday,0,0
v007932,u008658,Saturday,1,75
v007933,u004262,Saturday,0,0
v007934,u049823,Monday,1,75
v007935,u003274,Monday,0,0
v007936,u003040,Wednesday,0,0
v007937,u015294,Monday,0,0
v007938,u028082,Wednesday,0,0
v007939,u025241,Wednesday,1,35
v007940,u049255,Thursday,0,0
v007941,u024738,Saturday,0,0
v007942,u008063,Thursday,0,0
v007943,u028810,Sunday,0,0
v007944,u028849,Saturday,0,0
v007945,u040327,Thursday,0,0
v007946,u008936,Wednesday,0,0
v007947,u040463,Wednesday,1,150
v007948,u012511,Wednesday,0,0
v007949,u020738,Sunday,0,0
v007950,u008281,Wednesday,0,0
v007951,u006048,Sunday,1,0
v007952,u045261,Sunday,0,0
v007953,u025258,Sunday,0,0
v007954,u048688,Wednesday,0,0
v007955,u046453,Monday,1,150
v007956,u011272,Wednesday,0,0
v007957,u039781,Sunday,0,0
v007958,u009911,Wednesday,0,0
v007959,u039740,Tuesday,0,0
v007960,u007929,Tuesday,0,0
v007961,u021300,Thursday,1,35
v007962,u047138,Monday,1,75
v007963,u046267,Sunday,1,0
v007964,u018970,Friday,0,0
v007965,u000993,Wednesday,0,0
v007966,u002883,Saturday,0,0
v007967,u031403,Wednesday,0,0
v007968,u022672,Sunday,0,0
v007969,u030376,Sunday,0,0
v007970,u010653,Monday,0,0
v007971,u015028,Saturday,0,0
v007972,u043992,Saturday,1,0
v007973,u042092,Saturday,1,150
v007974,u047845,Wednesday,0,0
v007975,u027482,Saturday,1,150
v007976,u035824,Wednesday,0,0
v007977,u025690,Saturday,0,0
v007978,u036908,Tuesday,1,35
v007979,u034323,Tuesday,0,0
v007980,u008646,Thursday,0,0
v007981,u047339,Monday,0,0
v007982,u004019,Sunday,0,0
v007983,u010705,Tuesday,0,0
v007984,u009859,Thursday,0,0
v007985,u007600,Saturday,1,35
v007986,u038665,Sunday,0,0
v007987,u044454,Thursday,0,0
v007988,u004443,Sunday,0,0
v007989,u005967,Monday,0,0
v007990,u022414,Thursday,0,0
v007991,u043841,Tuesday,0,0
v007992,u000214,Tuesday,0,0
v007993,u001087,Monday,0,0
v007994,u015381,Tuesday,0,0
v007995,u036635,Tuesday,0,0
v007996,u041375,Wednesday,1,75
v007997,u044727,Tuesday,0,0
v007998,u017872,Friday,0,0
v007999,u014104,Sunday,1,75
v008000,u000243,Monday,1,150
v008001,u031324,Sunday,0,0
v008002,u004606,Sunday,0,0
v008003,u008774,Monday,0,0
v008004,u015468,Tuesday,0,0
v008005,u028364,Thursday,0,0
v008006,u001877,Sunday,0,0
v008007,u039589,Sunday,0,0
v008008,u020550,Saturday,0,0
v008009,u016941,Sunday,0,0
v008010,u043326,Wednesday,0,0
v008011,u036063,Thursday,0,0
v008012,u038102,Wednesday,0,0
v008013,u025628,Sunday,0,0
v008014,u017706,Sunday,0,0
v008015,u044503,Friday,0,0
v008016,u045192,Tuesday,1,35
v008017,u024695,Friday,0,0
v008018,u012962,Thursday,0,0
v008019,u002500,Friday,0,0
v008020,u030767,Monday,1,75
v008021,u017372,Sunday,0,0
v008022,u038325,Sunday,0,0
v008023,u004707,Sunday,0,0
v008024,u001718,Tuesday,0,0
v008025,u027064,Tuesday,0,0
v008026,u047457,Wednesday,0,0
v008027,u020076,Wednesday,0,0
v008028,u009722,Thursday,0,0
v008029,u022719,Tuesday,0,0
v008030,u025555,Monday,1,0
v008031,u004230,Tuesday,1,0
v008032,u038417,Sunday,0,0
v008033,u012168,Saturday,0,0
v008034,u037261,Monday,0,0
v008035,u046159,Friday,1,75
v008036,u045094,Sunday,0,0
v008037,u049830,Saturday,0,0
v008038,u030763,Friday,0,0
v008039,u009612,Wednesday,0,0
v008040,u003317,Sunday,0,0
v008041,u046144,Saturday,1,35
v008042,u000087,Wednesday,0,0
v008043,u049405,Saturday,1,0
v008044,u021824,Tuesday,0,0
v008045,u047883,Saturday,1,0
v008046,u021337,Monday,0,0
v008047,u019332,Sunday,0,0
v008048,u029844,Tuesday,0,0
v008049,u048073,Tuesday,0,0
v008050,u030459,Saturday,0,0
v008051,u000330,Wednesday,0,0
v008052,u034870,Thursday,0,0
v008053,u042712,Thursday,0,0
v008054,u046778,Monday,0,0
v008055,u039119,Friday,0,0
v008056,u023827,Saturday,0,0
v008057,u044281,Sunday,0,0
v008058,u014316,Sunday,0,0
v008059,u030834,Saturday,0,0
v008060,u012397,Saturday,1,35
v008061,u002228,Sunday,0,0
v008062,u009105,Thursday,1,150
v008063,u001963,Wednesday,0,0
v008064,u018813,Thursday,0,0
v008065,u015687,Friday,0,0
v008066,u025064,Saturday,0,0
v008067,u041719,Monday,0,0
v008068,u040454,Wednesday,0,0
v008069,u042022,Tuesday,0,0
v008070,u010831,Wednesday,0,0
v008071,u005036,Friday,0,0
v008072,u008721,Friday,0,0
v008073,u046227,Tuesday,0,0
v008074,u028236,Friday,0,0
v008075,u012249,Wednesday,0,0
v008076,u000087,Tuesday,0,0
v008077,u005658,Tuesday,0,0
v008078,u049638,Wednesday,0,0
v008079,u041922,Wednesday,0,0
v008080,u026198,Wednesday,1,75
v008081,u030642,Monday,0,0
v008082,u001846,Saturday,0,0
v008083,u031819,Sunday,0,0
v008084,u004148,Saturday,1,0
v008085,u033413,Friday,1,0
v008086,u015964,Saturday,0,0
v008087,u035934,Tuesday,1,35
v008088,u028794,Thursday,1,0
v008089,u009266,Thursday,0,0
v008090,u042534,Sunday,0,0
v008091,u031251,Friday,0,0
v008092,u012217,Monday,1,35
v008093,u006417,Tuesday,0,0
v008094,u003876,Tuesday,0,0
v008095,u021715,Saturday,0,0
v008096,u001204,Thursday,0,0
v008097,u031382,Friday,1,0
v008098,u045544,Tuesday,0,0
v008099,u022957,Sunday,0,0
v008100,u035112,Friday,0,0
v008101,u022263,Wednesday,0,0
v008102,u002301,Sunday,1,35
v008103,u005515,Saturday,0,0
v008104,u020271,Monday,0,0
v008105,u034782,Tuesday,0,0
v008106,u022738,Saturday,0,0
v008107,u047198,Tuesday,0,0
v008108,u025435,Sunday,0,0
v008109,u003868,Sunday,0,0
v008110,u013695,Wednesday,0,0
v008111,u009446,Sunday,1,150
v008112,u001820,Monday,1,0
v008113,u043370,Monday,0,0
v008114,u012055,Sunday,1,0
v008115,u048723,Thursday,0,0
v008116,u005880,Wednesday,1,35
v008117,u023460,Sunday,0,0
v008118,u020043,Thursday,0,0
v008119,u038192,Sunday,0,0
v008120,u041833,Friday,0,0
v008121,u022851,Tuesday,1,75
v008122,u024582,Sunday,0,0
v008123,u011883,Monday,0,0
v008124,u026035,Sunday,1,35
v008125,u010175,Saturday,0,0
v008126,u038177,Wednesday,0,0
v008127,u045239,Saturday,0,0
v008128,u043592,Thursday,0,0
v008129,u023090,Sunday,1,75
v008130,u000477,Thursday,0,0
v008131,u018638,Monday,0,0
v008132,u024487,Sunday,1,35
v008133,u027389,Monday,0,0
v008134,u048429,Wednesday,0,0
v008135,u035053,Friday,0,0
v008136,u009115,Sunday,0,0
v008137,u003904,Saturday,0,0
v008138,u040879,Saturday,0,0
v008139,u037330,Saturday,1,0
v008140,u047188,Tuesday,0,0
v008141,u039278,Wednesday,0,0
v008142,u000094,Monday,0,0
v008143,u029479,Monday,0,0
v008144,u027895,Sunday,1,0
v008145,u004368,Thursday,0,0
v008146,u021480,Wednesday,0,0
v008147,u023190,Saturday,0,0
v008148,u041766,Sunday,0,0
v008149,u015555,Thursday,0,0
v008150,u014526,Wednesday,0,0
v008151,u001269,Wednesday,0,0
v008152,u031599,Monday,1,75
v008153,u043928,Thursday,0,0
v008154,u004610,Monday,0,0
v008155,u037332,Sunday,1,0
v008156,u047004,Wednesday,0,0
v008157,u009604,Tuesday,1,150
v008158,u019288,Sunday,0,0
v008159,u035614,Wednesday,0,0
v008160,u039681,Monday,0,0
v008161,u040927,Sunday,0,0
v008162,u037677,Monday,0,0
v008163,u032817,Thursday,1,35
v008164,u002640,Wednesday,0,0
v008165,u030679,Monday,0,0
v008166,u033897,Friday,0,0
v008167,u032831,Saturday,0,0
v008168,u034436,Sunday,0,0
v008169,u001034,Wednesday,0,0
v008170,u024882,Sunday,0,0
v008171,u024502,Sunday,1,75
v008172,u030715,Thursday,0,0
v008173,u042495,Wednesday,0,0
v008174,u014166,Friday,0,0
v008175,u037335,Tuesday,0,0
v008176,u016728,Saturday,0,0
v008177,u001236,Monday,0,0
v008178,u024521,Wednesday,1,0
v008179,u043849,Saturday,1,35
v008180,u019735,Sunday,1,0
v008181,u036589,Monday,0,0
v008182,u039969,Monday,0,0
v008183,u026345,Saturday,0,0
v008184,u012761,Sunday,1,75
v008185,u002229,Tuesday,0,0
v008186,u042923,Monday,1,0
v008187,u042613,Thursday,0,0
v008188,u037197,Saturday,0,0
v008189,u009355,Friday,1,75
v008190,u035909,Sunday,0,0
v008191,u044912,Saturday,0,0
v008192,u033973,Thursday,0,0
v008193,u003689,Monday,0,0
v008194,u018849,Saturday,1,35
v008195,u041367,Sunday,1,75
v008196,u019488,Tuesday,0,0
v008197,u006819,Sunday,0,0
v008198,u045555,Sunday,0,0
v008199,u035347,Tuesday,0,0
v008200,u024149,Saturday,1,0
v008201,u017846,Thursday,1,0
v008202,u046734,Sunday,0,0
v008203,u001300,Thursday,0,0
v008204,u036553,Friday,1,150
v008205,u022995,Sunday,1,150
v008206,u008641,Monday,0,0
v008207,u026221,Tuesday,0,0
v008208,u037959,Wednesday,0,0
v008209,u002405,Wednesday,0,0
v008210,u038729,Wednesday,0,0
v008211,u013363,Sunday,0,0
v008212,u036608,Monday,0,0
v008213,u007493,Thursday,0,0
v008214,u030136,Friday,1,150
v008215,u015597,Wednesday,1,150
v008216,u048793,Friday,1,0
v008217,u042960,Thursday,0,0
v008218,u024299,Sunday,0,0
v008219,u029411,Thursday,0,0
v008220,u049727,Sunday,0,0
v008221,u001051,Saturday,0,0
v008222,u000074,Wednesday,0,0
v008223,u012632,Thursday,0,0
v008224,u014881,Sunday,0,0
v008225,u017829,Thursday,0,0
v008226,u018870,Friday,0,0
v008227,u012041,Friday,0,0
v008228,u020981,Monday,0,0
v008229,u036833,Sunday,1,75
v008230,u026529,Saturday,1,75
v008231,u047815,Monday,0,0
v008232,u011221,Wednesday,0,0
v008233,u001412,Sunday,0,0
v008234,u049255,Monday,0,0
v008235,u027568,Sunday,0,0
v008236,u008335,Monday,0,0
v008237,u025370,Saturday,0,0
v008238,u047613,Wednesday,1,35
v008239,u045532,Saturday,0,0
v008240,u043719,Wednesday,0,0
v008241,u008001,Saturday,1,75
v008242,u048376,Tuesday,0,0
v008243,u018744,Sunday,0,0
v008244,u023234,Sunday,0,0
v008245,u033778,Sunday,0,0
v008246,u025350,Tuesday,0,0
v008247,u024834,Wednesday,0,0
v008248,u029726,Saturday,1,75
v008249,u017148,Sunday,0,0
v008250,u003536,Thursday,0,0
v008251,u039430,Thursday,0,0
v008252,u014858,Wednesday,0,0
v008253,u021609,Tuesday,0,0
v008254,u006018,Sunday,0,0
v008255,u022086,Thursday,1,0
v008256,u010516,Wednesday,0,0
v008257,u034802,Wednesday,1,0
v008258,u006033,Wednesday,0,0
v008259,u002546,Sunday,0,0
v008260,u041824,Saturday,0,0
v008261,u010569,Saturday,0,0
v008262,u020993,Tuesday,0,0
v008263,u024923,Thursday,1,35
v008264,u014705,Thursday,0,0
v008265,u022315,Thursday,0,0
v008266,u025019,Monday,0,0
v008267,u013639,Monday,0,0
v008268,u035966,Saturday,0,0
v008269,u022506,Thursday,0,0
v008270,u012247,Friday,0,0
v008271,u002571,Sunday,0,0
v008272,u013019,Saturday,0,0
v008273,u038109,Saturday,1,35
v008274,u047085,Sunday,0,0
v008275,u011150,Friday,0,0
v008276,u012875,Sunday,1,75
v008277,u020474,Wednesday,1,35
v008278,u028707,Sunday,0,0
v008279,u037911,Wednesday,1,35
v008280,u015204,Friday,0,0
v008281,u049748,Friday,0,0
v008282,u043642,Friday,0,0
v008283,u028231,Thursday,0,0
v008284,u017120,Friday,0,0
v008285,u002487,Saturday,0,0
v008286,u046107,Saturday,0,0
v008287,u008568,Friday,0,0
v008288,u000527,Saturday,0,0
v008289,u017837,Friday,0,0
v008290,u035180,Saturday,1,35
v008291,u036802,Wednesday,0,0
v008292,u019371,Friday,0,0
v008293,u030969,Monday,0,0
v008294,u006782,Thursday,0,0
v008295,u005171,Sunday,0,0
v008296,u002202,Sunday,1,0
v008297,u028479,Sunday,0,0
v008298,u022379,Wednesday,0,0
v008299,u016826,Tuesday,0,0
v008300,u034446,Sunday,0,0
v008301,u004726,Sunday,0,0
v008302,u026883,Thursday,0,0
v008303,u040616,Friday,0,0
v008304,u027715,Tuesday,1,0
v008305,u019293,Thursday,0,0
v008306,u048547,Thursday,0,0
v008307,u041254,Sunday,1,75
v008308,u023393,Wednesday,0,0
v008309,u026077,Friday,0,0
v008310,u016399,Tuesday,0,0
v008311,u020977,Saturday,0,0
v008312,u009849,Saturday,0,0
v008313,u030185,Wednesday,1,35
v008314,u048201,Tuesday,0,0
v008315,u026420,Tuesday,0,0
v008316,u011985,Sunday,0,0
v008317,u032343,Wednesday,0,0
v008318,u043651,Friday,0,0
v008319,u033689,Thursday,1,0
v008320,u048770,Friday,1,75
v008321,u029459,Sunday,0,0
v008322,u044840,Sunday,1,0
v008323,u025548,Wednesday,1,0
v008324,u036725,Thursday,1,75
v008325,u015407,Sunday,0,0
v008326,u002324,Wednesday,0,0
v008327,u026048,Saturday,1,35
v008328,u045903,Sunday,0,0
v008329,u023228,Tuesday,0,0
v008330,u034384,Tuesday,0,0
v008331,u027758,Sunday,0,0
v008332,u025041,Saturday,0,0
v008333,u038102,Wednesday,1,75
v008334,u012023,Thursday,0,0
v008335,u022561,Monday,1,75
v008336,u003230,Sunday,0,0
v008337,u009161,Thursday,0,0
v008338,u008252,Monday,0,0
v008339,u046681,Saturday,0,0
v008340,u039356,Wednesday,1,150
v008341,u014325,Thursday,0,0
v008342,u011721,Saturday,0,0
v008343,u048048,Saturday,1,0
v008344,u007779,Tuesday,0,0
v008345,u002211,Friday,0,0
v008346,u027586,Sunday,0,0
v008347,u000205,Wednesday,1,75
v008348,u001588,Sunday,0,0
v008349,u024388,Tuesday,0,0
v008350,u022909,Saturday,1,75
v008351,u004979,Monday,0,0
v008352,u005485,Saturday,0,0
v008353,u008607,Wednesday,0,0
v008354,u049222,Saturday,0,0
v008355,u032621,Saturday,0,0
v008356,u011708,Tuesday,0,0
v008357,u001126,Friday,0,0
v008358,u010424,Tuesday,0,0
v008359,u048300,Sunday,0,0
v008360,u037242,Thursday,0,0
v008361,u002402,Sunday,0,0
v008362,u001088,Wednesday,1,75
v008363,u000904,Saturday,1,0
v008364,u049983,Thursday,0,0
v008365,u005574,Wednesday,1,0
v008366,u012077,Thursday,0,0
v008367,u013355,Tuesday,0,0
v008368,u030816,Monday,0,0
v008369,u021280,Thursday,0,0
v008370,u012083,Friday,0,0
v008371,u005423,Thursday,0,0
v008372,u013647,Sunday,0,0
v008373,u045564,Tuesday,0,0
v008374,u040542,Wednesday,0,0
v008375,u006192,Friday,1,0
v008376,u017808,Wednesday,1,0
v008377,u025239,Sunday,0,0
v008378,u048600,Sunday,0,0
v008379,u014141,Sunday,0,0
v008380,u036866,Sunday,1,75
v008381,u032515,Monday,0,0
v008382,u019988,Saturday,0,0
v008383,u029152,Wednesday,0,0
v008384,u004008,Wednesday,0,0
v008385,u025715,Wednesday,1,35
v008386,u016976,Tuesday,0,0
v008387,u011373,Thursday,0,0
v008388,u006305,Friday,0,0
v008389,u016886,Saturday,0,0
v008390,u010622,Saturday,0,0
v008391,u035058,Saturday,0,0
v008392,u049886,Sunday,0,0
v008393,u045559,Wednesday,0,0
v008394,u015352,Tuesday,0,0
v008395,u000793,Saturday,0,0
v008396,u032631,Thursday,0,0
v008397,u017140,Thursday,0,0
v008398,u034566,Saturday,0,0
v008399,u005573,Sunday,1,35
v008400,u005786,Monday,0,0
v008401,u015750,Sunday,1,75
v008402,u010385,Tuesday,1,0
v008403,u004914,Monday,0,0
v008404,u043481,Monday,1,35
v008405,u001324,Sunday,0,0
v008406,u013076,Friday,0,0
v008407,u038505,Sunday,0,0
v008408,u031678,Monday,0,0
v008409,u021307,Thursday,0,0
v008410,u047018,Tuesday,1,0
v008411,u035687,Wednesday,0,0
v008412,u001394,Sunday,1,0
v008413,u022597,Tuesday,0,0
v008414,u008091,Friday,0,0
v008415,u020703,Monday,1,150
v008416,u000591,Sunday,0,0
v008417,u012579,Saturday,0,0
v008418,u042546,Wednesday,0,0
v008419,u032005,Thursday,0,0
v008420,u043607,Saturday,1,75
v008421,u049261,Sunday,0,0
v008422,u035815,Friday,0,0
v008423,u005447,Friday,0,0
v008424,u032969,Sunday,1,150
v008425,u019477,Monday,1,75
v008426,u034412,Monday,0,0
v008427,u049356,Monday,0,0
v008428,u024657,Thursday,1,0
v008429,u007351,Thursday,0,0
v008430,u041146,Saturday,1,0
v008431,u030836,Friday,0,0
v008432,u027213,Monday,0,0
v008433,u047412,Thursday,1,35
v008434,u001931,Saturday,0,0
v008435,u021202,Thursday,0,0
v008436,u041642,Monday,1,0
v008437,u006934,Sunday,0,0
v008438,u020196,Thursday,0,0
v008439,u001118,Saturday,0,0
v008440,u015196,Sunday,0,0
v008441,u019756,Monday,0,0
v008442,u022457,Monday,1,75
v008443,u035716,Tuesday,0,0
v008444,u021643,Saturday,1,150
v008445,u005302,Wednesday,1,35
v008446,u001025,Sunday,0,0
v008447,u009710,Thursday,0,0
v008448,u000700,Saturday,0,0
v008449,u038755,Tuesday,0,0
v008450,u034746,Monday,0,0
v008451,u020095,Saturday,0,0
v008452,u024397,Friday,0,0
v008453,u004616,Sunday,0,0
v008454,u031879,Friday,0,0
v008455,u036947,Sunday,0,0
v008456,u002771,Wednesday,1,75
v008457,u000171,Tuesday,0,0
v008458,u046286,Sunday,0,0
v008459,u046225,Thursday,1,35
v008460,u043360,Thursday,0,0
v008461,u019529,Saturday,1,150
v008462,u020824,Friday,0,0
v008463,u023632,Thursday,0,0
v008464,u019940,Friday,0,0
v008465,u026414,Monday,0,0
v008466,u017872,Wednesday,0,0
v008467,u005786,Thursday,1,75
v008468,u025151,Wednesday,0,0
v008469,u036294,Sunday,0,0
v008470,u017063,Thursday,1,0
v008471,u035600,Tuesday,0,0
v008472,u016253,Wednesday,0,0
v008473,u043680,Wednesday,0,0
v008474,u017558,Thursday,0,0
v008475,u005516,Wednesday,0,0
v008476,u028605,Tuesday,0,0
v008477,u029908,Thursday,0,0
v008478,u031387,Saturday,0,0
v008479,u037895,Tuesday,0,0
v008480,u030311,Saturday,1,35
v008481,u039409,Thursday,1,0
v008482,u031410,Saturday,0,0
v008483,u010320,Saturday,0,0
v008484,u047025,Saturday,0,0
v008485,u028983,Thursday,0,0
v008486,u036252,Saturday,0,0
v008487,u024960,Tuesday,0,0
v008488,u031258,Thursday,1,75
v008489,u032617,Tuesday,0,0
v008490,u006492,Monday,0,0
v008491,u016911,Friday,0,0
v008492,u015025,Saturday,0,0
v008493,u049274,Saturday,0,0
v008494,u039666,Saturday,0,0
v008495,u001820,Friday,0,0
v008496,u009507,Sunday,0,0
v008497,u000223,Thursday,1,35
v008498,u005691,Tuesday,0,0
v008499,u047234,Wednesday,0,0
v008500,u008211,Tuesday,0,0
v008501,u018302,Thursday,1,35
v008502,u018978,Saturday,1,0
v008503,u044152,Sunday,0,0
v008504,u023698,Saturday,0,0
v008505,u043871,Friday,1,75
v008506,u020578,Friday,0,0
v008507,u014670,Friday,0,0
v008508,u037101,Thursday,0,0
v008509,u029177,Tuesday,0,0
v008510,u047622,Saturday,1,35
v008511,u040929,Sunday,1,0
v008512,u019602,Tuesday,0,0
v008513,u031793,Sunday,0,0
v008514,u041730,Monday,0,0
v008515,u040930,Saturday,0,0
v008516,u030264,Saturday,0,0
v008517,u020523,Saturday,1,75
v008518,u031301,Sunday,0,0
v008519,u012106,Wednesday,0,0
v008520,u031220,Wednesday,0,0
v008521,u006541,Saturday,1,75
v008522,u039068,Sunday,0,0
v008523,u037603,Sunday,0,0
v008524,u024036,Thursday,0,0
v008525,u036661,Sunday,0,0
v008526,u020714,Friday,1,0
v008527,u032398,Saturday,0,0
v008528,u033392,Thursday,0,0
v008529,u032140,Monday,0,0
v008530,u025739,Saturday,0,0
v008531,u044101,Saturday,0,0
v008532,u010964,Tuesday,1,0
v008533,u015050,Sunday,0,0
v008534,u038892,Saturday,0,0
v008535,u007510,Friday,0,0
v008536,u026424,Wednesday,0,0
v008537,u012177,Monday,0,0
v008538,u045989,Saturday,1,35
v008539,u021363,Sunday,0,0
v008540,u020979,Friday,0,0
v008541,u037662,Wednesday,0,0
v008542,u005471,Saturday,1,75
v008543,u036916,Sunday,0,0
v008544,u027512,Sunday,1,35
v008545,u019290,Monday,0,0
v008546,u009077,Friday,1,35
v008547,u018058,Sunday,0,0
v008548,u039127,Tuesday,0,0
v008549,u001878,Saturday,0,0
v008550,u010092,Sunday,1,75
v008551,u022734,Monday,0,0
